"id_zona_pnl";"cdmunibge";"nome_zona";"cdmunmdic";"idvisum_mr";"nmmr_pnl";"ufpnl";"regiao";"pais";"continente";"longitude";"latitude"
4285;2607703;Itapetim;2607703;307;Pajeu;PE;Nordeste;Brasil;America do Sul;-37.143234;-7.3975472
4286;2607752;Itapissuma;2607752;302;Itamaraca;PE;Nordeste;Brasil;America do Sul;-34.90734;-7.745845
4287;2607802;Itaquitinga;2607802;305;Mata Setentrional Pernambucana;PE;Nordeste;Brasil;America do Sul;-35.03256;-7.6863847
4288;2607901;Jaboatão dos Guararapes;2607901;309;Recife;PE;Nordeste;Brasil;America do Sul;-35.00336;-8.152158
4289;2607950;Jaqueira;2607950;304;Mata Meridional Pernambucana;PE;Nordeste;Brasil;America do Sul;-35.80783;-8.74331
4290;2608008;Jataúba;2608008;314;Vale do Ipojuca;PE;Nordeste;Brasil;America do Sul;-36.533863;-8.055209
4291;2608057;Jatobá;2608057;303;Itaparica;PE;Nordeste;Brasil;America do Sul;-38.213787;-9.207755
4292;2608107;João Alfredo;2608107;306;Medio Capibaribe;PE;Nordeste;Brasil;America do Sul;-35.59396;-7.859935
4293;2608206;Joaquim Nabuco;2608206;304;Mata Meridional Pernambucana;PE;Nordeste;Brasil;America do Sul;-35.54446;-8.561889
4294;2608255;Jucati;2608255;301;Garanhuns;PE;Nordeste;Brasil;America do Sul;-36.459557;-8.744066
4295;2608305;Jupi;2608305;301;Garanhuns;PE;Nordeste;Brasil;America do Sul;-36.39397;-8.715471
4296;2608404;Jurema;2608404;301;Garanhuns;PE;Nordeste;Brasil;America do Sul;-36.142746;-8.755428
4297;2608453;Lagoa do Carro;2608453;305;Mata Setentrional Pernambucana;PE;Nordeste;Brasil;America do Sul;-35.336723;-7.8525887
4298;2608503;Lagoa do Itaenga;2608503;305;Mata Setentrional Pernambucana;PE;Nordeste;Brasil;America do Sul;-35.29414;-7.9097667
4299;2608602;Lagoa do Ouro;2608602;301;Garanhuns;PE;Nordeste;Brasil;America do Sul;-36.46516;-9.162191
4300;2608701;Lagoa dos Gatos;2608701;299;Brejo Pernambucano;PE;Nordeste;Brasil;America do Sul;-35.895584;-8.682365
4301;2608750;Lagoa Grande;2608750;308;Petrolina;PE;Nordeste;Brasil;America do Sul;-40.223003;-8.777381
4302;2608800;Lajedo;2608800;301;Garanhuns;PE;Nordeste;Brasil;America do Sul;-36.286293;-8.677954
4303;2608909;Limoeiro;2608909;306;Medio Capibaribe;PE;Nordeste;Brasil;America do Sul;-35.44786;-7.8477244
4304;2609006;Macaparana;2609006;305;Mata Setentrional Pernambucana;PE;Nordeste;Brasil;America do Sul;-35.45021;-7.5276656
4305;2609105;Machados;2609105;306;Medio Capibaribe;PE;Nordeste;Brasil;America do Sul;-35.500263;-7.704601
4306;2609154;Manari;2609154;311;Sertao do Moxoto;PE;Nordeste;Brasil;America do Sul;-37.554222;-8.892923
4307;2609204;Maraial;2609204;304;Mata Meridional Pernambucana;PE;Nordeste;Brasil;America do Sul;-35.76171;-8.8342085
4308;2609303;Mirandiba;2609303;310;Salgueiro;PE;Nordeste;Brasil;America do Sul;-38.736065;-8.157508
4309;2609402;Moreno;2609402;309;Recife;PE;Nordeste;Brasil;America do Sul;-35.146904;-8.143838
4310;2609501;Nazaré da Mata;2609501;305;Mata Setentrional Pernambucana;PE;Nordeste;Brasil;America do Sul;-35.23317;-7.7371955
4311;2609600;Olinda;2609600;309;Recife;PE;Nordeste;Brasil;America do Sul;-34.866127;-7.9930983
4312;2609709;Orobó;2609709;306;Medio Capibaribe;PE;Nordeste;Brasil;America do Sul;-35.5986;-7.7058215
